Transfering datalog.txt ...
00:02:01.444 -> current:0.46875000 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:24.00000000,ESC_Temp:24.62500000,Orin_Temp:23.81250000,Bulkhead_BME:25.30999947,MID_BME:23.63999939, humidity:Bulkhead_BME:33.02246094,MID_BME:36.32617188, pressure:Bulkhead_BME:1011.99047852,MID_BME:1012.57049561,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:03:25.540 -> current:0.35156250 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:23.93750000,ESC_Temp:24.62500000,Orin_Temp:23.81250000,Bulkhead_BME:25.20000076,MID_BME:23.71999931, humidity:Bulkhead_BME:32.99121094,MID_BME:36.00292969, pressure:Bulkhead_BME:1011.93688965,MID_BME:1012.47906494,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:03:25.595 -> current:0.35156250 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:23.93750000,ESC_Temp:24.62500000,Orin_Temp:23.75000000,Bulkhead_BME:25.19000053,MID_BME:23.71999931, humidity:Bulkhead_BME:32.97851562,MID_BME:36.00292969, pressure:Bulkhead_BME:1011.93548584,MID_BME:1012.47906494,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:03:25.651 -> current:0.23437500 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:23.93750000,ESC_Temp:24.62500000,Orin_Temp:23.75000000,Bulkhead_BME:25.19000053,MID_BME:23.71999931, humidity:Bulkhead_BME:33.02539062,MID_BME:36.00292969, pressure:Bulkhead_BME:1011.95434570,MID_BME:1012.47387695,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:03:25.706 -> current:0.35156250 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:23.93750000,ESC_Temp:24.62500000,Orin_Temp:23.75000000,Bulkhead_BME:25.19000053,MID_BME:23.71999931, humidity:Bulkhead_BME:33.02539062,MID_BME:36.00292969, pressure:Bulkhead_BME:1011.95434570,MID_BME:1012.47387695,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:03:25.761 -> current:0.58593750 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:23.93750000,ESC_Temp:24.62500000,Orin_Temp:23.75000000,Bulkhead_BME:25.19000053,MID_BME:23.71999931, humidity:Bulkhead_BME:33.04882812,MID_BME:36.04882812, pressure:Bulkhead_BME:1011.91485596,MID_BME:1012.49969482,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:03:25.817 -> current:0.11718750 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:23.93750000,ESC_Temp:24.62500000,Orin_Temp:23.75000000,Bulkhead_BME:25.19000053,MID_BME:23.71999931, humidity:Bulkhead_BME:33.04882812,MID_BME:36.04882812, pressure:Bulkhead_BME:1011.91485596,MID_BME:1012.49969482,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:03:25.872 -> current:0.35156250 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:23.93750000,ESC_Temp:24.62500000,Orin_Temp:23.75000000,Bulkhead_BME:25.19000053,MID_BME:23.71999931, humidity:Bulkhead_BME:33.03710938,MID_BME:36.03710938, pressure:Bulkhead_BME:1011.94476318,MID_BME:1012.47906494,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:03:25.928 -> current:0.35156250 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:24.00000000,ESC_Temp:24.62500000,Orin_Temp:23.75000000,Bulkhead_BME:25.19000053,MID_BME:23.70999908, humidity:Bulkhead_BME:33.03710938,MID_BME:36.01367188, pressure:Bulkhead_BME:1011.94476318,MID_BME:1012.46569824,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:03:25.983 -> current:0.35156250 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:24.00000000,ESC_Temp:24.62500000,Orin_Temp:23.75000000,Bulkhead_BME:25.20000076,MID_BME:23.70999908, humidity:Bulkhead_BME:33.07226562,MID_BME:36.01367188, pressure:Bulkhead_BME:1011.94030762,MID_BME:1012.46569824,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:03:26.039 -> current:0.35156250 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:24.00000000,ESC_Temp:24.62500000,Orin_Temp:23.75000000,Bulkhead_BME:25.19000053,MID_BME:23.71999931, humidity:Bulkhead_BME:33.04882812,MID_BME:36.03710938, pressure:Bulkhead_BME:1011.92578125,MID_BME:1012.47387695,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:03:26.094 -> current:0.35156250 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:24.00000000,ESC_Temp:24.62500000,Orin_Temp:23.81250000,Bulkhead_BME:25.19000053,MID_BME:23.71999931, humidity:Bulkhead_BME:33.04882812,MID_BME:36.03710938, pressure:Bulkhead_BME:1011.92578125,MID_BME:1012.47387695,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:03:26.150 -> current:0.46875000 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:24.00000000,ESC_Temp:24.62500000,Orin_Temp:23.81250000,Bulkhead_BME:25.20000076,MID_BME:23.71999931, humidity:Bulkhead_BME:33.03710938,MID_BME:35.98046875, pressure:Bulkhead_BME:1011.94372559,MID_BME:1012.49279785,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:03:26.205 -> current:0.35156250 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:24.00000000,ESC_Temp:24.62500000,Orin_Temp:23.81250000,Bulkhead_BME:25.20000076,MID_BME:23.71999931, humidity:Bulkhead_BME:33.03710938,MID_BME:35.98046875, pressure:Bulkhead_BME:1011.94372559,MID_BME:1012.49279785,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:03:26.260 -> current:0.35156250 voltage:16.23046875 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:24.00000000,ESC_Temp:24.62500000,Orin_Temp:23.81250000,Bulkhead_BME:25.19000053,MID_BME:23.71999931, humidity:Bulkhead_BME:33.09472656,MID_BME:36.06054688, pressure:Bulkhead_BME:1011.90270996,MID_BME:1012.48248291,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:03:26.315 -> current:0.46875000 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:24.00000000,ESC_Temp:24.62500000,Orin_Temp:23.81250000,Bulkhead_BME:25.19000053,MID_BME:23.71999931, humidity:Bulkhead_BME:33.09472656,MID_BME:36.04882812, pressure:Bulkhead_BME:1011.90270996,MID_BME:1012.49108887,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:03:26.371 -> current:0.23437500 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:24.00000000,ESC_Temp:24.62500000,Orin_Temp:23.81250000,Bulkhead_BME:25.19000053,MID_BME:23.71999931, humidity:Bulkhead_BME:32.93261719,MID_BME:36.04882812, pressure:Bulkhead_BME:1011.92407227,MID_BME:1012.49108887,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:03:26.426 -> current:0.35156250 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:24.00000000,ESC_Temp:24.62500000,Orin_Temp:23.81250000,Bulkhead_BME:25.20000076,MID_BME:23.71999931, humidity:Bulkhead_BME:33.03710938,MID_BME:36.01464844, pressure:Bulkhead_BME:1011.93859863,MID_BME:1012.49279785,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:03:26.482 -> current:0.35156250 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:24.00000000,ESC_Temp:24.62500000,Orin_Temp:23.81250000,Bulkhead_BME:25.20000076,MID_BME:23.71999931, humidity:Bulkhead_BME:33.03710938,MID_BME:36.01464844, pressure:Bulkhead_BME:1011.93859863,MID_BME:1012.49279785,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:03:26.538 -> current:0.23437500 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:24.00000000,ESC_Temp:24.56250000,Orin_Temp:23.81250000,Bulkhead_BME:25.19000053,MID_BME:23.70999908, humidity:Bulkhead_BME:33.01367188,MID_BME:36.13964844, pressure:Bulkhead_BME:1011.90954590,MID_BME:1012.49908447,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:03:26.593 -> current:0.23437500 voltage:16.34765625 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:24.00000000,ESC_Temp:24.56250000,Orin_Temp:23.81250000,Bulkhead_BME:25.19000053,MID_BME:23.70999908, humidity:Bulkhead_BME:33.01367188,MID_BME:36.13964844, pressure:Bulkhead_BME:1011.90954590,MID_BME:1012.49908447,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:03:26.648 -> current:0.35156250 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:24.00000000,ESC_Temp:24.56250000,Orin_Temp:23.81250000,Bulkhead_BME:25.19000053,MID_BME:23.71999931, humidity:Bulkhead_BME:33.00195312,MID_BME:36.04882812, pressure:Bulkhead_BME:1011.91998291,MID_BME:1012.49169922,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:03:26.703 -> current:0.35156250 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:24.00000000,ESC_Temp:24.56250000,Orin_Temp:23.81250000,Bulkhead_BME:25.19000053,MID_BME:23.71999931, humidity:Bulkhead_BME:33.00195312,MID_BME:36.03710938, pressure:Bulkhead_BME:1011.91998291,MID_BME:1012.49517822,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:03:26.759 -> current:0.23437500 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:24.00000000,ESC_Temp:24.62500000,Orin_Temp:23.81250000,Bulkhead_BME:25.19000053,MID_BME:23.71999931, humidity:Bulkhead_BME:32.94433594,MID_BME:36.03710938, pressure:Bulkhead_BME:1011.92852783,MID_BME:1012.49517822,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:03:26.814 -> current:0.46875000 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:24.00000000,ESC_Temp:24.62500000,Orin_Temp:23.75000000,Bulkhead_BME:25.19000053,MID_BME:23.71999931, humidity:Bulkhead_BME:33.09472656,MID_BME:36.01464844, pressure:Bulkhead_BME:1011.92407227,MID_BME:1012.49688721,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:03:26.870 -> current:0.23437500 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:23.93750000,ESC_Temp:24.62500000,Orin_Temp:23.75000000,Bulkhead_BME:25.19000053,MID_BME:23.71999931, humidity:Bulkhead_BME:33.09472656,MID_BME:36.01464844, pressure:Bulkhead_BME:1011.92407227,MID_BME:1012.49688721,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:03:26.925 -> current:0.23437500 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:23.93750000,ESC_Temp:24.62500000,Orin_Temp:23.75000000,Bulkhead_BME:25.19000053,MID_BME:23.71999931, humidity:Bulkhead_BME:33.03710938,MID_BME:36.09375000, pressure:Bulkhead_BME:1011.91717529,MID_BME:1012.48767090,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:03:26.981 -> current:0.23437500 voltage:16.34765625 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:23.93750000,ESC_Temp:24.56250000,Orin_Temp:23.75000000,Bulkhead_BME:25.19000053,MID_BME:23.71999931, humidity:Bulkhead_BME:33.03710938,MID_BME:36.09375000, pressure:Bulkhead_BME:1011.91717529,MID_BME:1012.48767090,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:03:27.036 -> current:0.23437500 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:23.93750000,ESC_Temp:24.56250000,Orin_Temp:23.75000000,Bulkhead_BME:25.19000053,MID_BME:23.71999931, humidity:Bulkhead_BME:33.10644531,MID_BME:36.04882812, pressure:Bulkhead_BME:1011.92236328,MID_BME:1012.47564697,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:03:27.092 -> current:0.23437500 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:23.93750000,ESC_Temp:24.56250000,Orin_Temp:23.81250000,Bulkhead_BME:25.19000053,MID_BME:23.71999931, humidity:Bulkhead_BME:33.10644531,MID_BME:36.04882812, pressure:Bulkhead_BME:1011.92236328,MID_BME:1012.49279785,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:03:27.147 -> current:0.35156250 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:23.93750000,ESC_Temp:24.56250000,Orin_Temp:23.81250000,Bulkhead_BME:25.20000076,MID_BME:23.71999931, humidity:Bulkhead_BME:33.00292969,MID_BME:36.04882812, pressure:Bulkhead_BME:1011.94030762,MID_BME:1012.49279785,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:03:27.202 -> current:0.35156250 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:23.93750000,ESC_Temp:24.62500000,Orin_Temp:23.81250000,Bulkhead_BME:25.20000076,MID_BME:23.70999908, humidity:Bulkhead_BME:33.00195312,MID_BME:36.06054688, pressure:Bulkhead_BME:1011.92749023,MID_BME:1012.47674561,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:03:27.258 -> current:0.23437500 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:23.93750000,ESC_Temp:24.62500000,Orin_Temp:23.81250000,Bulkhead_BME:25.19000053,MID_BME:23.70999908, humidity:Bulkhead_BME:33.00195312,MID_BME:36.06054688, pressure:Bulkhead_BME:1011.92749023,MID_BME:1012.47674561,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:03:27.313 -> current:0.46875000 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:23.93750000,ESC_Temp:24.62500000,Orin_Temp:23.81250000,Bulkhead_BME:25.19000053,MID_BME:23.71999931, humidity:Bulkhead_BME:33.02539062,MID_BME:36.03808594, pressure:Bulkhead_BME:1011.93548584,MID_BME:1012.50958252,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:03:27.369 -> current:0.23437500 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:23.93750000,ESC_Temp:24.62500000,Orin_Temp:23.81250000,Bulkhead_BME:25.19000053,MID_BME:23.71999931, humidity:Bulkhead_BME:33.02539062,MID_BME:36.03808594, pressure:Bulkhead_BME:1011.93548584,MID_BME:1012.50958252,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:03:27.424 -> current:0.35156250 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:23.93750000,ESC_Temp:24.62500000,Orin_Temp:23.81250000,Bulkhead_BME:25.19000053,MID_BME:23.71999931, humidity:Bulkhead_BME:32.94433594,MID_BME:36.11718750, pressure:Bulkhead_BME:1011.92919922,MID_BME:1012.51171875,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:03:27.480 -> current:0.35156250 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:23.93750000,ESC_Temp:24.62500000,Orin_Temp:23.81250000,Bulkhead_BME:25.19000053,MID_BME:23.71999931, humidity:Bulkhead_BME:32.94433594,MID_BME:36.08300781, pressure:Bulkhead_BME:1011.92919922,MID_BME:1012.44812012,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:03:27.535 -> current:0.35156250 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:23.93750000,ESC_Temp:24.62500000,Orin_Temp:23.81250000,Bulkhead_BME:25.19000053,MID_BME:23.71999931, humidity:Bulkhead_BME:33.08300781,MID_BME:36.08300781, pressure:Bulkhead_BME:1011.94506836,MID_BME:1012.44812012,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:03:27.591 -> current:0.35156250 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:23.93750000,ESC_Temp:24.62500000,Orin_Temp:23.81250000,Bulkhead_BME:25.19000053,MID_BME:23.70999908, humidity:Bulkhead_BME:33.08300781,MID_BME:36.04882812, pressure:Bulkhead_BME:1011.91918945,MID_BME:1012.48016357,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:03:27.646 -> current:0.23437500 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:23.93750000,ESC_Temp:24.62500000,Orin_Temp:23.81250000,Bulkhead_BME:25.19000053,MID_BME:23.70999908, humidity:Bulkhead_BME:33.00195312,MID_BME:36.04882812, pressure:Bulkhead_BME:1011.91918945,MID_BME:1012.48016357,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:03:27.702 -> current:0.35156250 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:23.93750000,ESC_Temp:24.62500000,Orin_Temp:23.81250000,Bulkhead_BME:25.19000053,MID_BME:23.71999931, humidity:Bulkhead_BME:33.03710938,MID_BME:36.07128906, pressure:Bulkhead_BME:1011.92517090,MID_BME:1012.49279785,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:03:27.757 -> current:0.35156250 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:23.93750000,ESC_Temp:24.62500000,Orin_Temp:23.81250000,Bulkhead_BME:25.19000053,MID_BME:23.71999931, humidity:Bulkhead_BME:33.03710938,MID_BME:36.07128906, pressure:Bulkhead_BME:1011.92517090,MID_BME:1012.49279785,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:03:27.812 -> current:0.46875000 voltage:16.34765625 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:23.93750000,ESC_Temp:24.62500000,Orin_Temp:23.75000000,Bulkhead_BME:25.19000053,MID_BME:23.70999908, humidity:Bulkhead_BME:33.08300781,MID_BME:35.99218750, pressure:Bulkhead_BME:1011.93029785,MID_BME:1012.48358154,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:03:27.868 -> current:0.46875000 voltage:16.23046875 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:23.93750000,ESC_Temp:24.62500000,Orin_Temp:23.75000000,Bulkhead_BME:25.19000053,MID_BME:23.71999931, humidity:Bulkhead_BME:33.08300781,MID_BME:36.03710938, pressure:Bulkhead_BME:1011.93029785,MID_BME:1012.48486328,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:03:27.923 -> current:0.35156250 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:23.93750000,ESC_Temp:24.62500000,Orin_Temp:23.75000000,Bulkhead_BME:25.18000031,MID_BME:23.71999931, humidity:Bulkhead_BME:33.08300781,MID_BME:36.03710938, pressure:Bulkhead_BME:1011.93225098,MID_BME:1012.48486328,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:03:27.979 -> current:0.35156250 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:23.93750000,ESC_Temp:24.62500000,Orin_Temp:23.75000000,Bulkhead_BME:25.18000031,MID_BME:23.71999931, humidity:Bulkhead_BME:33.08300781,MID_BME:36.07128906, pressure:Bulkhead_BME:1011.93225098,MID_BME:1012.50659180,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:03:28.034 -> current:0.23437500 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:23.93750000,ESC_Temp:24.62500000,Orin_Temp:23.75000000,Bulkhead_BME:25.19000053,MID_BME:23.71999931, humidity:Bulkhead_BME:33.02539062,MID_BME:36.07128906, pressure:Bulkhead_BME:1011.92169189,MID_BME:1012.50659180,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:03:28.089 -> current:0.35156250 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:23.93750000,ESC_Temp:24.62500000,Orin_Temp:23.75000000,Bulkhead_BME:25.19000053,MID_BME:23.71999931, humidity:Bulkhead_BME:33.02539062,MID_BME:35.98046875, pressure:Bulkhead_BME:1011.90545654,MID_BME:1012.49108887,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
