Transfering datalog.txt ...
00:00:32.576 -> current:0.46875000 voltage:16.34765625 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:24.06250000,ESC_Temp:25.75000000,Orin_Temp:23.93750000,Bulkhead_BME:26.80999947,MID_BME:23.88999939, humidity:Bulkhead_BME:30.34179688,MID_BME:35.56250000, pressure:Bulkhead_BME:1011.66595459,MID_BME:1012.22186279,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:00:32.631 -> current:0.46875000 voltage:16.34765625 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:24.06250000,ESC_Temp:25.75000000,Orin_Temp:24.00000000,Bulkhead_BME:26.80999947,MID_BME:23.88999939, humidity:Bulkhead_BME:30.34179688,MID_BME:35.54003906, pressure:Bulkhead_BME:1011.66595459,MID_BME:1012.24359131,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:00:32.687 -> current:0.46875000 voltage:16.34765625 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:24.06250000,ESC_Temp:25.75000000,Orin_Temp:24.00000000,Bulkhead_BME:26.80999947,MID_BME:23.88999939, humidity:Bulkhead_BME:30.38867188,MID_BME:35.54003906, pressure:Bulkhead_BME:1011.67388916,MID_BME:1012.24359131,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:00:32.742 -> current:0.46875000 voltage:16.34765625 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:24.06250000,ESC_Temp:25.75000000,Orin_Temp:24.00000000,Bulkhead_BME:26.80999947,MID_BME:23.87999916, humidity:Bulkhead_BME:30.38867188,MID_BME:35.50488281, pressure:Bulkhead_BME:1011.67388916,MID_BME:1012.25665283,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:00:32.797 -> current:0.46875000 voltage:16.34765625 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:24.06250000,ESC_Temp:25.75000000,Orin_Temp:24.00000000,Bulkhead_BME:26.80999947,MID_BME:23.87999916, humidity:Bulkhead_BME:30.27246094,MID_BME:35.50488281, pressure:Bulkhead_BME:1011.66522217,MID_BME:1012.25665283,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:00:32.852 -> current:0.46875000 voltage:16.34765625 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:24.06250000,ESC_Temp:25.75000000,Orin_Temp:24.00000000,Bulkhead_BME:26.80999947,MID_BME:23.87999916, humidity:Bulkhead_BME:30.37695312,MID_BME:35.60742188, pressure:Bulkhead_BME:1011.68182373,MID_BME:1012.25592041,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:00:32.907 -> current:0.46875000 voltage:16.34765625 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:24.06250000,ESC_Temp:25.75000000,Orin_Temp:23.93750000,Bulkhead_BME:26.80999947,MID_BME:23.87999916, humidity:Bulkhead_BME:30.37695312,MID_BME:35.64160156, pressure:Bulkhead_BME:1011.68182373,MID_BME:1012.23260498,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:00:32.962 -> current:0.46875000 voltage:16.34765625 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:24.06250000,ESC_Temp:25.75000000,Orin_Temp:23.93750000,Bulkhead_BME:26.80999947,MID_BME:23.87999916, humidity:Bulkhead_BME:30.35351562,MID_BME:35.64160156, pressure:Bulkhead_BME:1011.66876221,MID_BME:1012.23260498,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:00:33.017 -> current:0.46875000 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:24.06250000,ESC_Temp:25.75000000,Orin_Temp:23.93750000,Bulkhead_BME:26.80999947,MID_BME:23.87999916, humidity:Bulkhead_BME:30.35351562,MID_BME:35.56152344, pressure:Bulkhead_BME:1011.66876221,MID_BME:1012.22747803,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:00:33.072 -> current:0.46875000 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:24.06250000,ESC_Temp:25.75000000,Orin_Temp:23.93750000,Bulkhead_BME:26.80999947,MID_BME:23.87999916, humidity:Bulkhead_BME:30.48242188,MID_BME:35.56152344, pressure:Bulkhead_BME:1011.66522217,MID_BME:1012.22747803,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:00:33.128 -> current:0.46875000 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:24.06250000,ESC_Temp:25.75000000,Orin_Temp:23.93750000,Bulkhead_BME:26.80999947,MID_BME:23.87999916, humidity:Bulkhead_BME:30.48242188,MID_BME:35.55078125, pressure:Bulkhead_BME:1011.66522217,MID_BME:1012.23431396,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
